farmer_id,crop_class_name,association,camp_name,district_name,region_name,number_seasons,agroecological_zone,initial_down_payment_value,package_cash_repayment,package_in_kind_repayment,package_hectares,fertilizer,fungicide,gypsum,inoculant,insecticide,lime,seed_guard,grade_a_price,grade_b_price,grade_c_price,total_weight,grade_a_weight,grade_b_weight,grade_c_weight,total_net_weight,grade_a_cash_value,grade_b_cash_value,grade_c_cash_value
15177,Groundnut,GNA Farmer,Kabwe,Choma,Southern,0,IIa,0.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,31,31,0,0,0,0,0,0
15178,Groundnut,GNA Farmer,Kabwe,Choma,Southern,0,IIa,0.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,37,37,0,0,0,0,0,0
15182,Soy Bean,GNA Farmer,Kwenje A,Kasenengwa,Kasenengwa,1,IIa,100.0,0,125,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,1029,1029,0,0,904,15368,0,0
15183,Soy Bean,GNA Farmer,Kwenje A,Kasenengwa,Kasenengwa,1,IIa,100.0,0,125,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,1139,1139,0,0,1014,17238,0,0
15185,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,41,41,0,0,0,0,0,0
15214,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,45,45,0,0,0,0,0,0
15240,Soy Bean,GNA Farmer,Chasefu,Chasefu,Chipangali,2,IIa,300.0,0,300,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,11,11,11,102,0,102,0,0,0,0,0
15243,Soy Bean,GNA Farmer,Chasefu,Chasefu,Chipangali,2,IIa,300.0,0,300,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,12,12,12,1150,0,1150,0,1000,0,12500,0
15255,Soy Bean,GNA Farmer,Thiwi,Katete-Thiwi,Katete,1,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,12,12,200,0,0,200,0,0,0,0
15263,Soy Bean,GNA Farmer,Mpula 1,Mpula 1,Kapiri,1,IIa,300.0,0,300,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,50,50,0,0,0,0,0,0
15264,Soy Bean,GNA Farmer,Thiwi,Katete-Thiwi,Katete,1,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,12,12,12,1300,0,0,1300,1200,0,0,15000
15269,Groundnut,GNA Farmer,New Chibombo,Mumbwa,Mumbwa,1,IIa,0.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,100,100,0,0,0,0,0,0
15278,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,20,20,0,0,0,0,0,0
15279,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,19,19,0,0,0,0,0,0
15280,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,37,37,0,0,0,0,0,0
15281,Soy Bean,GNA Farmer,Thiwi,Katete-Thiwi,Katete,1,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,12,12,200,0,0,200,0,0,0,0
15286,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,129,129,0,0,29,391,0,0
15302,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,7,7,0,0,0,0,0,0
15306,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,19,19,0,0,0,0,0,0
15319,Groundnut,GNA Farmer,Kabwe,Choma,Southern,0,IIa,0.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,139,139,0,0,39,526,0,0
15328,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,108,108,0,0,8,108,0,0
15330,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,37,37,0,0,0,0,0,0
15345,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,18,18,0,0,0,0,0,0
15346,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,23,23,0,0,0,0,0,0
15348,Soy Bean,GNA Farmer,Katete A,Chanjoka-Kameta,Katete,1,IIa,100.0,0,150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,394,262,132,0,244,1430,1584,0
15349,Soy Bean,GNA Farmer,St Anthony,Mpongwe,Kapiri,1,III,400.0,0,400,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,12,12,12,2490,2490,0,0,2095,26186,0,0
15351,Groundnut,GNA Farmer,Nkhanga,Nkhanga,Chipangali,2,IIa,500.0,0,200,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16,14,13,176,176,0,0,0,0,0,0
15356,Soy Bean,GNA Farmer,Kalumwange North,Kalumwange,Western,1,IIb,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,10,10,3600,3600,0,0,3600,36000,0,0
15356,Soy Bean,GNA Farmer,Kalumwange North,Kalumwange,Western,1,IIb,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,12,12,925,925,0,0,725,9062,0,0
15359,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,73,73,0,0,0,0,0,0
15367,Soy Bean,GNA Farmer,Katete C,Chanjoka-Kameta,Katete,1,IIa,100.0,0,100,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,100,0,0,100,0,0,0,0
15368,Soy Bean,GNA Farmer,Thiwi,Katete-Thiwi,Katete,2,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,12,12,200,0,0,200,0,0,0,0
15387,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,26,26,0,0,0,0,0,0
15390,Groundnut,GNA Farmer,Kabwe,Choma,Southern,0,IIa,0.0,0,250,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,13,12,12,17,17,0,0,0,0,0,0
15392,Groundnut,GNA Farmer,Kabwe,Choma,Southern,0,IIa,0.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,22,22,0,0,0,0,0,0
15393,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,19,19,0,0,0,0,0,0
15405,Soy Bean,GNA Farmer,Kalumwange South,Kalumwange,Western,1,IIb,400.0,0,400,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,12,12,12,1495,1495,0,0,1095,13687,0,0
15406,Soy Bean,GNA Farmer,Kalumwange South,Kalumwange,Western,1,IIb,300.0,0,300,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,10,10,10,3600,3600,0,0,3600,36000,0,0
15406,Soy Bean,GNA Farmer,Kalumwange South,Kalumwange,Western,1,IIb,300.0,0,300,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,12,12,12,4181,4181,0,0,3881,48512,0,0
15407,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,3,IIa,100.0,0,130,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,763,530,233,0,633,6800,3495,0
15408,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1600.0,2240,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,460,460,0,0,460,10120,0,0
15408,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1600.0,2240,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,349,349,0,0,349,8725,0,0
15409,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,1500.0,1740,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,1152,1152,0,0,1152,28800,0,0
15412,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,45,45,0,0,0,0,0,0
15417,Soy Bean,GNA Farmer,Thiwi,Katete-Thiwi,Katete,1,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,12,12,12,100,0,0,100,0,0,0,0
15418,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,5000.0,5800,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,1820,0,1820,0,1820,0,40040,0
15429,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,64,64,0,0,64,1408,0,0
15430,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,12,12,0,0,12,264,0,0
15433,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1500.0,1740,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,260,260,0,0,260,5720,0,0
15434,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,600.0,1080,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,55,55,0,0,55,1210,0,0
15442,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,60,60,0,0,0,0,0,0
15443,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,100,100,0,0,0,0,0,0
15444,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,26,26,0,0,0,0,0,0
15445,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,150,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,13,12,12,34,34,0,0,34,459,0,0
15446,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,34,34,0,0,0,0,0,0
15447,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,37,37,0,0,0,0,0,0
15449,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,2000.0,2320,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,1165,1165,0,0,1165,29125,0,0
15450,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,610,610,0,0,610,15250,0,0
15451,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,3400.0,5480,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,833,833,0,0,833,20825,0,0
15453,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,214,214,0,0,214,4708,0,0
15454,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,249,249,0,0,249,5478,0,0
15456,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,158,158,0,0,158,3476,0,0
15457,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,8,8,0,0,8,176,0,0
15458,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,298,298,0,0,298,6556,0,0
15464,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,36,36,0,0,0,0,0,0
15467,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,40,40,0,0,0,0,0,0
15468,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,39,0,39,0,0,0,0,0
15470,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,120,120,0,0,120,2640,0,0
15471,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,170,170,0,0,170,3740,0,0
15472,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,70,70,0,0,70,1540,0,0
15473,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,39,39,0,0,39,858,0,0
15474,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,139,139,0,0,139,3058,0,0
15475,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,341,341,0,0,341,8525,0,0
15477,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,3,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,15,14,1300,1300,0,0,1100,18700,0,0
15478,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,3,IIa,100.0,0,120,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,368,368,0,0,248,4216,0,0
15479,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,515,515,0,0,515,12875,0,0
15480,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,254,254,0,0,254,6350,0,0
15484,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,100,100,0,0,100,2500,0,0
15490,Soy Bean,GNA Farmer,Kalumwange South,Kalumwange,Western,1,IIb,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,10,10,10,231,231,0,0,131,1310,0,0
15491,Groundnut,GNA Farmer,Kalumwange South,Kalumwange,Western,1,IIb,500.0,0,200,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13,12,12,214,214,0,0,14,189,0,0
15494,Soy Bean,GNA Farmer,Mumbwa North,Mumbwa,Mumbwa,1,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,12,12,216,216,0,0,16,200,0,0
15495,Soy Bean,GNA Farmer,Mumbwa North,Mumbwa,Mumbwa,1,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,12,12,673,673,0,0,473,5912,0,0
15497,Groundnut,GNA Farmer,Nkhanga,Nkhanga,Chipangali,2,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,16,14,13,198,198,0,0,98,1568,0,0
15498,Soy Bean,GNA Farmer,New Chibombo,Mumbwa,Mumbwa,1,IIa,900.0,0,900,4.5,0.0,4.5,0.0,4.5,0.0,0.0,0.0,12,12,12,400,400,0,0,0,0,0,0
15499,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,39,0,39,0,0,0,0,0
15500,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,39,39,0,0,0,0,0,0
15501,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,32,32,0,0,0,0,0,0
15503,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,38,38,0,0,0,0,0,0
15508,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,31,31,0,0,0,0,0,0
15512,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,36,36,0,0,0,0,0,0
15513,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,20,20,0,0,0,0,0,0
15514,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,50,50,0,0,0,0,0,0
15516,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,11,0,11,0,0,0,0,0
15517,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,20,20,0,0,0,0,0,0
15519,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,0,0,0,0,0,0,0,0
15522,Soy Bean,GNA Farmer,Mpongwe,Mpongwe,Kapiri,1,IIa,400.0,0,400,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,1019,1019,0,0,619,7737,0,0
15526,Groundnut,GNA Farmer,Nkhanga,Nkhanga,Chipangali,2,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,55,0,0,55,55,0,0,660
15539,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,38,38,0,0,0,0,0,0
15543,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,41,41,0,0,0,0,0,0
15545,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,55,44,11,0,0,0,0,0
15546,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,21,21,0,0,0,0,0,0
15547,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,1,IIa,100.0,0,200,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,17,15,14,789,0,639,150,589,0,6585,2100
15552,Groundnut,GNA Farmer,Mulambwa North,Mulambwa,Western,1,IIb,500.0,0,200,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13,12,12,421,421,0,0,221,2983,0,0
15553,Groundnut,GNA Farmer,Mulambwa North,Mulambwa,Western,1,IIb,500.0,0,200,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13,12,12,718,718,0,0,518,6992,0,0
15555,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,60,60,0,0,0,0,0,0
15556,Groundnut,GNA Farmer,Kalumwange South,Kalumwange,Western,1,IIb,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,213,213,0,0,213,2875,0,0
15556,Soy Bean,GNA Farmer,Kalumwange South,Kalumwange,Western,1,IIb,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,12,12,8608,8608,0,0,8408,105098,0,0
15566,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,500.0,0,200,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13,12,12,52,33,19,0,0,0,0,0
15571,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1700.0,2740,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,464,464,0,0,464,11600,0,0
15572,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,106,106,0,0,106,2332,0,0
15573,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,82,82,0,0,82,1804,0,0
15575,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,0,IIa,0.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,21,21,0,0,0,0,0,0
15594,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,500.0,0,200,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13,12,12,92,37,55,0,0,0,0,0
15603,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,557,557,0,0,557,13925,0,0
15604,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,147,147,0,0,147,3675,0,0
15606,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,227,227,0,0,227,5675,0,0
15607,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,186,186,0,0,186,4650,0,0
15615,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,75,0,0,75,0,0,0,0
15616,Sugar bean,GNA Farmer,Mukumbi,Mukumbi,North-Western,1,III,500.0,580,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22,22,249,249,0,0,249,6225,0,0
15618,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,38,21,17,0,0,0,0,0
15620,Groundnut,GNA Farmer,Chitongo,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,40,0,40,0,0,0,0,0
15622,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,0,0,0,0,0,0,0,0
15624,Groundnut,GNA Farmer,Nakamboma,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,29,0,0,29,0,0,0,0
15632,Groundnut,GNA Farmer,Macha,Choma,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,15,14,14,244,244,0,0,144,2217,0,0
15636,Groundnut,GNA Farmer,Chitongo,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,198,198,0,0,98,1323,0,0
15640,Sugar bean,GNA Farmer,Musele & Kisasa,Musele & Kisasa,North-Western,1,III,1000.0,1160,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,20,20,426,426,0,0,426,9372,0,0
15667,Groundnut,GNA Farmer,Kabwe,Choma,Southern,1,IIa,500.0,0,200,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13,12,12,104,104,0,0,0,0,0,0
15680,Groundnut,GNA Farmer,Makaba,Namwala,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,19,19,0,0,0,0,0,0
15684,Groundnut,GNA Farmer,New Chibombo,Mumbwa,Mumbwa,1,IIa,2250.0,0,900,4.5,0.0,0.0,4.5,4.5,4.5,0.0,0.0,13,12,12,102,102,0,0,0,0,0,0
15685,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,1,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,1143,1143,0,0,1043,17731,0,0
15688,Groundnut,GNA Farmer,Hatontola,Monze,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,54,54,0,0,0,0,0,0
15689,Groundnut,GNA Farmer,Hatontola,Monze,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,78,78,0,0,0,0,0,0
15690,Groundnut,GNA Farmer,Hatontola,Monze,Southern,1,IIa,250.0,0,100,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,13,12,12,54,54,0,0,0,0,0,0
